java.lang.management.MonitorInfo,toString,,1
org.apache.catalina.valves.rewrite.RewriteRule,isForbidden,,1
com.fasterxml.jackson.databind.util.ArrayBuilders$BooleanBuilder,completeAndClearBuffer,java.lang.Object;int,1
java.lang.StackWalker,getInstance,,1
ch.qos.logback.classic.spi.PackagingDataCalculator,getImplementationVersion,java.lang.Class,2
org.apache.catalina.mapper.Mapper$ContextVersion,markPaused,,1
org.zeroturnaround.zip.commons.FileUtilsV2_2,isSymlink,java.io.File,2
java.io.PrintStream,println,char,1
org.hibernate.validator.internal.engine.constraintvalidation.ConstraintValidatorContextImpl,getConstraintDescriptor,,1
java.time.Duration,plusMillis,long,2
javax.naming.ldap.StartTlsRequest,<init>,,1
com.fasterxml.jackson.databind.jsonFormatVisitors.JsonFormatVisitorWrapper,expectArrayFormat,com.fasterxml.jackson.databind.JavaType,7
org.apache.tomcat.util.net.NioEndpoint,getStopLatch,,2
org.hibernate.validator.internal.engine.ConfigurationImpl,applyXmlSettings,org.hibernate.validator.internal.xml.config.ValidationBootstrapParameters,1
org.apache.catalina.Session,getIdleTimeInternal,,2
org.jboss.logging.Logger,warn,java.lang.String;java.lang.Object;java.lang.Throwable,3
java.lang.UnsupportedClassVersionError,<init>,java.lang.String,1
org.hibernate.validator.internal.constraintvalidators.bv.notempty.NotEmptyValidatorForArraysOfLong,isValid,long[];javax.validation.ConstraintValidatorContext,1
org.apache.catalina.core.StandardContext$2,<init>,org.apache.catalina.core.StandardContext,1
java.util.concurrent.Semaphore,release,,25
com.fasterxml.jackson.databind.cfg.MapperConfigBase,withRootName,com.fasterxml.jackson.databind.PropertyName,1
java.sql.PreparedStatement,addBatch,,2
ch.qos.logback.core.net.AbstractSocketAppender,createObjectWriterForSocket,,1
ch.qos.logback.core.FileAppender,addError,java.lang.String,3
org.apache.catalina.startup.SafeForkJoinWorkerThreadFactory$SafeForkJoinWorkerThread,<init>,java.util.concurrent.ForkJoinPool,1
org.apache.juli.FileHandler$2,<init>,org.apache.juli.FileHandler,1
org.hibernate.validator.internal.engine.ValidatorFactoryImpl,getConstraintMappings,org.hibernate.validator.internal.util.TypeResolutionHelper;javax.validation.spi.ConfigurationState;java.lang.ClassLoader,1
com.fasterxml.jackson.databind.cfg.ConfigOverride,empty,,1
java.sql.Connection,prepareStatement,java.lang.String,14
org.hibernate.validator.internal.util.ConcurrentReferenceHashMap$Segment,keyEq,java.lang.Object;java.lang.Object,6
ch.qos.logback.core.joran.action.IncludeAction,addError,java.lang.String;java.lang.Throwable,2
org.apache.tomcat.util.net.AprEndpoint$AprSocketWrapper,access$402,org.apache.tomcat.util.net.AprEndpoint$AprSocketWrapper;int,1
org.apache.catalina.manager.util.SessionUtils,guessLocaleFromSession,javax.servlet.http.HttpSession,1
org.apache.catalina.connector.CoyoteAdapter,checkNormalize,org.apache.tomcat.util.buf.MessageBytes,1
com.fasterxml.jackson.core.json.UTF8DataInputJsonParser,parseEscapedName,int[];int;int;int;int,4
org.apache.catalina.webresources.StandardRoot,preResourceExists,java.lang.String,2
javax.servlet.DispatcherType,equals,java.lang.Object,2
org.apache.coyote.http11.Http11OutputBuffer,resetHeaderBuffer,,1
com.fasterxml.jackson.databind.node.ObjectNode,retain,java.util.Collection,1
org.hibernate.validator.internal.metadata.core.AnnotationProcessingOptionsImpl,areAllConstraintAnnotationsIgnoredFor,java.lang.Class,2
org.apache.logging.log4j.MarkerManager$Log4jMarker,addParentInfo,java.lang.StringBuilder;org.apache.logging.log4j.Marker[],2
com.fasterxml.jackson.core.json.WriterBasedJsonGenerator,writeString,java.lang.String,2
com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler$ExtTypedProperty,hasTypePropertyName,java.lang.String,2
org.apache.tomcat.util.digester.Digester,getRules,,5
org.apache.coyote.http11.Http11InputBuffer,isFinished,,1
org.hibernate.validator.internal.engine.messageinterpolation.ParameterTermResolver,interpolate,javax.validation.MessageInterpolator$Context;java.lang.String,1
org.hibernate.validator.internal.metadata.aggregated.CascadingMetaDataBuilder,addCascadingMetaDataBasedOnContainerDetection,java.lang.reflect.Type;java.util.Map;java.util.Map;org.hibernate.validator.internal.engine.valueextraction.ValueExtractorDescriptor,1
javax.validation.ConstraintViolationException,toString,java.util.Set,1
com.fasterxml.jackson.databind.SerializerProvider,defaultSerializeDateValue,java.util.Date;com.fasterxml.jackson.core.JsonGenerator,1
com.fasterxml.jackson.databind.deser.std.NumberDeserializers$IntegerDeserializer,_hasTextualNull,java.lang.String,1
org.apache.juli.FileHandler,reportError,java.lang.String;java.lang.Exception;int,5
org.hibernate.validator.internal.constraintvalidators.bv.number.bound.decimal.AbstractDecimalMinValidator,initialize,javax.validation.constraints.DecimalMin,1
com.fasterxml.jackson.databind.introspect.BasicBeanDescription,getBeanClass,,1
ch.qos.logback.core.status.StatusUtil,addError,java.lang.Object;java.lang.String;java.lang.Throwable,3
org.hibernate.validator.internal.metadata.provider.AnnotationMetaDataProvider,findConstraints,java.lang.reflect.Member;java.lang.annotation.ElementType,2
com.fasterxml.jackson.databind.jsontype.impl.StdTypeResolverBuilder,inclusion,com.fasterxml.jackson.annotation.JsonTypeInfo$As,1
org.hibernate.validator.internal.constraintvalidators.bv.number.sign.NegativeOrZeroValidatorForInteger,isValid,java.lang.Integer;javax.validation.ConstraintValidatorContext,1
com.fasterxml.jackson.databind.AnnotationIntrospector,findContentDeserializer,com.fasterxml.jackson.databind.introspect.Annotated,4
org.apache.tomcat.util.net.Nio2Endpoint$Nio2SocketWrapper$OperationState,access$2200,org.apache.tomcat.util.net.Nio2Endpoint$Nio2SocketWrapper$OperationState,2
ch.qos.logback.core.util.Loader,getResources,java.lang.String;java.lang.ClassLoader,1
org.apache.catalina.loader.WebappClassLoaderBase,filter,java.lang.String;boolean,4
com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket,<init>,java.lang.String;com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket,2
org.apache.coyote.http11.Http11Processor,available,boolean,1
org.apache.catalina.connector.Request,setRemoteAddr,java.lang.String,1
com.fasterxml.jackson.databind.node.JsonNodeFactory,numberNode,java.math.BigDecimal,2
ch.qos.logback.core.joran.action.ActionUtil$Scope,values,,1
org.apache.log4j.Logger,getLogger,java.lang.String,1
org.apache.coyote.http2.Http2UpgradeHandler,reserveWindowSize,org.apache.coyote.http2.Stream;int;boolean,1
org.apache.catalina.filters.RemoteIpFilter,setTrustedProxies,java.lang.String,1
com.fasterxml.jackson.databind.ser.std.StdKeySerializers$Dynamic,_findAndAddDynamic,com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap;java.lang.Class;com.fasterxml.jackson.databind.SerializerProvider,1
org.apache.catalina.Server,init,,2
org.apache.tomcat.util.codec.binary.Base64,toIntegerBytes,java.math.BigInteger,1
org.apache.tomcat.util.net.NioChannel,<init>,java.nio.channels.SocketChannel;org.apache.tomcat.util.net.SocketBufferHandler,2
com.fasterxml.jackson.databind.PropertyMetadata,getContentNulls,,1
com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler$Builder,<init>,com.fasterxml.jackson.databind.JavaType,1
ch.qos.logback.classic.turbo.MatchingFilter,<init>,,2
ch.qos.logback.classic.encoder.PatternLayoutEncoder,getPattern,,1
java.util.concurrent.atomic.AtomicReference,get,,22
org.apache.tomcat.util.descriptor.web.WebXml,decoupleOtherGroups,java.util.Set,1
org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper,updateLastRead,,2
org.zeroturnaround.zip.extra.ExtraFieldUtils,register,java.lang.Class,1
com.fasterxml.jackson.databind.util.NameTransformer$NopTransformer,<init>,,1
com.fasterxml.jackson.datatype.jdk8.StreamSerializer,<init>,com.fasterxml.jackson.databind.JavaType;com.fasterxml.jackson.databind.JavaType;com.fasterxml.jackson.databind.JsonSerializer,2
javax.servlet.http.HttpServletResponseWrapper,getOutputStream,,1
com.fasterxml.jackson.databind.SerializationConfig,getAnnotationIntrospector,,9
com.fasterxml.jackson.datatype.jsr310.deser.JSR310DateTimeDeserializerBase,findFormatOverrides,com.fasterxml.jackson.databind.DeserializationContext;com.fasterxml.jackson.databind.BeanProperty;java.lang.Class,1
java.util.zip.Inflater,setInput,byte[],1
com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector,getConfig,,1
org.apache.catalina.core.DefaultInstanceManager$AnnotationCacheEntry,getName,,1
com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers$IntDeser,handleNonArray,com.fasterxml.jackson.core.JsonParser;com.fasterxml.jackson.databind.DeserializationContext,1
com.fasterxml.jackson.databind.JavaType,isAbstract,,7
java.time.LocalTime,getHour,,1
com.fasterxml.jackson.core.json.async.NonBlockingJsonParser,_findName,int;int;int;int,1
com.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap$Bucket,matchesUntyped,java.lang.Class,1
org.zeroturnaround.zip.commons.FilenameUtils,isSystemWindows,,1
com.fasterxml.jackson.databind.ser.impl.TypeWrappedSerializer,<init>,com.fasterxml.jackson.databind.jsontype.TypeSerializer;com.fasterxml.jackson.databind.JsonSerializer,5
java.util.zip.ZipOutputStream,flush,,2
org.apache.naming.factory.SendMailFactory$1,<init>,org.apache.naming.factory.SendMailFactory;javax.naming.Reference,1
com.fasterxml.jackson.databind.type.ReferenceType,withValueHandler,java.lang.Object,1
org.apache.coyote.Request,setExpectation,boolean,2
org.apache.catalina.core.ApplicationHttpRequest,setRequest,javax.servlet.http.HttpServletRequest,1
ch.qos.logback.classic.spi.PackagingDataCalculator,populateUncommonFrames,int;ch.qos.logback.classic.spi.StackTraceElementProxy[];java.lang.ClassLoader,1
org.apache.catalina.util.ContextName,<init>,java.lang.String;boolean,12
ch.qos.logback.core.recovery.ResilientFileOutputStream,getChannel,,1
com.fasterxml.jackson.databind.jsontype.impl.TypeIdResolverBase,<init>,com.fasterxml.jackson.databind.JavaType;com.fasterxml.jackson.databind.type.TypeFactory,3
org.apache.catalina.Container,destroy,,1
org.ietf.jgss.GSSContext,getCredDelegState,,1
com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer,_addSymbol,char[];int;int;int;int,1
org.hibernate.validator.internal.engine.ValidatorFactoryImpl$ValidatorFactoryScopedContext,access$500,org.hibernate.validator.internal.engine.ValidatorFactoryImpl$ValidatorFactoryScopedContext,2
com.fasterxml.jackson.databind.cfg.MapperConfig,shouldSortPropertiesAlphabetically,,1
org.hibernate.validator.internal.metadata.location.GetterConstraintLocation,getPropertyName,,1
org.apache.tomcat.util.threads.LimitLatch,access$100,org.apache.tomcat.util.threads.LimitLatch,1
com.fasterxml.jackson.databind.deser.DeserializerFactory,findTypeDeserializer,com.fasterxml.jackson.databind.DeserializationConfig;com.fasterxml.jackson.databind.JavaType,1
ch.qos.logback.core.joran.event.stax.StaxEventRecorder,addEndEvent,javax.xml.stream.events.XMLEvent,1
javax.management.DynamicMBean,invoke,java.lang.String;java.lang.Object[];java.lang.String[],1
org.apache.catalina.filters.CsrfPreventionFilter$LruCache$1,<init>,org.apache.catalina.filters.CsrfPreventionFilter$LruCache;int,1
com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,_mapAbstractType2,com.fasterxml.jackson.databind.DeserializationConfig;com.fasterxml.jackson.databind.JavaType,1
org.apache.tomcat.util.http.fileupload.IOUtils,readFully,java.io.InputStream;byte[],1
org.hibernate.validator.internal.constraintvalidators.bv.number.sign.PositiveValidatorForBigDecimal,isValid,java.math.BigDecimal;javax.validation.ConstraintValidatorContext,1
com.fasterxml.jackson.databind.deser.std.NumberDeserializers$BooleanDeserializer,<init>,java.lang.Class;java.lang.Boolean,1
org.hibernate.validator.internal.engine.ValidatorImpl,isReturnValueValidation,org.hibernate.validator.internal.engine.path.PathImpl,1
ch.qos.logback.core.AsyncAppenderBase$Worker,isAlive,,1
org.apache.catalina.core.StandardHost,isCopyXML,,2
org.apache.catalina.mbeans.MBeanFactory,getService,javax.management.ObjectName,9
com.fasterxml.jackson.core.JsonFactory$Feature,ordinal,,1
com.fasterxml.jackson.databind.type.CollectionType,construct,java.lang.Class;com.fasterxml.jackson.databind.type.TypeBindings;com.fasterxml.jackson.databind.JavaType;com.fasterxml.jackson.databind.JavaType[];com.fasterxml.jackson.databind.JavaType,1
org.apache.catalina.manager.ManagerServlet,vmInfo,java.io.PrintWriter;org.apache.tomcat.util.res.StringManager;java.util.Enumeration,1
org.apache.catalina.webresources.FileResource,getLog,,1
org.apache.tomcat.util.descriptor.web.ResourceBase,hashCode,,10
org.apache.catalina.util.LifecycleMBeanBase,getDomainInternal,,1
org.apache.catalina.core.ApplicationPushBuilder,addHeader,java.lang.String;java.lang.String,2
com.fasterxml.jackson.core.util.DefaultPrettyPrinter,withRootSeparator,com.fasterxml.jackson.core.SerializableString,1
java.lang.Character,isJavaIdentifierPart,char,12
org.hibernate.validator.internal.util.ConcurrentReferenceHashMap,computeIfAbsent,java.lang.Object;java.util.function.Function,3
javax.script.ScriptEngine,eval,java.lang.String;javax.script.Bindings,1
org.apache.catalina.startup.ContextConfig$JavaClassCacheEntry,getInterfaceNames,,1
com.fasterxml.jackson.databind.AnnotationIntrospector,findDeserializationKeyType,com.fasterxml.jackson.databind.introspect.Annotated;com.fasterxml.jackson.databind.JavaType,1
java.util.concurrent.LinkedBlockingDeque,<init>,,1
com.fasterxml.jackson.databind.introspect.AnnotatedWithParams,call1,java.lang.Object,6
org.apache.el.parser.AstFunction,getPrefix,,1
java.util.Vector,addElement,java.lang.Object,6
org.zeroturnaround.zip.ZipUtil$5,<init>,java.io.File;java.lang.String;byte[];int,1
org.jboss.logging.JBossLogManagerLogger,<init>,java.lang.String;org.jboss.logmanager.Logger,2
org.apache.catalina.realm.JDBCRealm,getPassword,java.lang.String,2
org.apache.catalina.core.AsyncContextImpl,<init>,org.apache.catalina.connector.Request,1
org.apache.tomcat.util.descriptor.web.ContextEnvironment,setLookupName,java.lang.String,1
ch.qos.logback.core.encoder.LayoutWrappingEncoder,addError,java.lang.String,1
org.apache.catalina.core.ApplicationContext,getClassLoader,,1
com.fasterxml.jackson.core.json.UTF8JsonGenerator,_writeStringSegments,java.lang.String;boolean,3
ch.qos.logback.core.rolling.TimeBasedFileNamingAndTriggeringPolicyBase,computeNextCheck,,1
org.apache.el.lang.ELSupport,coerceToType,javax.el.ELContext;java.lang.Object;java.lang.Class,5
java.lang.management.ThreadMXBean,getThreadCpuTime,long,1
com.fasterxml.jackson.core.JsonFactory,createGenerator,java.io.Writer,7
ch.qos.logback.core.AsyncAppenderBase$Worker,join,long,1
java.time.LocalDate,now,java.time.Clock,4
com.fasterxml.jackson.core.filter.FilteringParserDelegate,_verifyAllowedMatches,,3
ch.qos.logback.core.ConsoleAppender,setName,java.lang.String,1
ch.qos.logback.core.net.SMTPAppenderBase,sendBuffer,ch.qos.logback.core.helpers.CyclicBuffer;java.lang.Object,2
java.util.ArrayDeque,push,java.lang.Object,1
org.apache.catalina.util.ManifestResource,isFulfilled,,1
com.fasterxml.jackson.databind.JavaType,getInterfaces,,1
org.apache.catalina.security.SecurityClassLoad,loadUtilPackage,java.lang.ClassLoader,1
com.fasterxml.jackson.core.JsonFactory$Feature,values,,1
ch.qos.logback.core.joran.conditional.ElseAction,<init>,,1
com.fasterxml.jackson.databind.introspect.ClassIntrospector,forDeserialization,com.fasterxml.jackson.databind.DeserializationConfig;com.fasterxml.jackson.databind.JavaType;com.fasterxml.jackson.databind.introspect.ClassIntrospector$MixInResolver,1
org.apache.catalina.core.StandardContext,setName,java.lang.String,1
org.hibernate.validator.internal.engine.constraintdefinition.ConstraintDefinitionContribution,includeExisting,,1
java.util.logging.Formatter,getHead,java.util.logging.Handler,1
org.hibernate.validator.internal.metadata.raw.ConstrainedExecutable,getKind,,1
org.apache.logging.log4j.util.ProviderUtil,addProvider,org.apache.logging.log4j.spi.Provider,1
org.hibernate.validator.internal.engine.constraintdefinition.ConstraintDefinitionContribution,<init>,java.lang.Class;java.util.List;boolean,1
org.apache.el.parser.AstSetData,<init>,int,1
org.apache.coyote.http2.StreamProcessor,action,org.apache.coyote.ActionCode;java.lang.Object,1
org.apache.coyote.http2.Http2UpgradeHandler,executeQueuedStream,,1
java.util.Collections,newSetFromMap,java.util.Map,8
org.apache.logging.log4j.util.Unbox,access$100,,2
org.apache.tomcat.jni.SSL,fipsModeGet,,1
java.util.Vector,copyInto,java.lang.Object[],1
com.fasterxml.jackson.core.type.WritableTypeId$Inclusion[],clone,,1
org.apache.tomcat.util.net.NioBlockingSelector$BlockPoller,setName,java.lang.String,1
com.fasterxml.jackson.core.json.UTF8JsonGenerator,writeEndObject,,1
org.apache.tomcat.util.net.SSLHostConfig,setOpenSslConfContext,java.lang.Long,3
com.fasterxml.jackson.databind.ser.std.InetSocketAddressSerializer,serializeWithType,java.net.InetSocketAddress;com.fasterxml.jackson.core.JsonGenerator;com.fasterxml.jackson.databind.SerializerProvider;com.fasterxml.jackson.databind.jsontype.TypeSerializer,1
org.hibernate.validator.internal.engine.ValidationContext$ValidatorScopedContext,getConstraintValidatorPayload,,1
com.fasterxml.jackson.core.json.UTF8DataInputJsonParser,reportInvalidBase64Char,com.fasterxml.jackson.core.Base64Variant;int;int;java.lang.String,2
com.fasterxml.jackson.core.filter.FilteringGeneratorDelegate,_checkBinaryWrite,,2
org.apache.catalina.Manager,setContext,org.apache.catalina.Context,1
org.apache.tomcat.util.buf.CharChunk,endsWith,java.lang.String,1
org.jboss.logging.AbstractLoggerProvider,<init>,,2
org.apache.tomcat.util.buf.MessageBytes,toChars,,4
org.hibernate.validator.internal.engine.path.PathImpl,requiresWriteableNodeList,,14
org.apache.catalina.valves.rewrite.Substitution$MapElement,<init>,org.apache.catalina.valves.rewrite.Substitution,1
org.apache.coyote.http2.Stream$StreamInputBuffer,ensureBuffersExist,,4
org.apache.catalina.manager.StatusTransformer,writeOSState,java.io.PrintWriter;int;java.lang.Object[],1
com.fasterxml.jackson.databind.ser.impl.SimpleBeanPropertyFilter$SerializeExceptFilter,<init>,java.util.Set,2
org.apache.catalina.core.ApplicationDispatcher,wrapResponse,org.apache.catalina.core.ApplicationDispatcher$State,3
org.apache.tomcat.util.buf.Utf8Decoder,onMalformedInput,java.nio.charset.CodingErrorAction,1
ch.qos.logback.core.joran.action.AppenderAction,addWarn,java.lang.String,2
ch.qos.logback.core.BasicStatusManager,checkForPresence,java.util.List;java.lang.Class,1
com.fasterxml.jackson.databind.annotation.JsonTypeResolver,value,,1
com.fasterxml.jackson.databind.ObjectWriter,acceptJsonFormatVisitor,com.fasterxml.jackson.databind.JavaType;com.fasterxml.jackson.databind.jsonFormatVisitors.JsonFormatVisitorWrapper,1
org.hibernate.validator.constraints.SafeHtml,baseURI,,1
com.fasterxml.jackson.databind.introspect.BeanPropertyDefinition,getName,,9
com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder$9,withMember,com.fasterxml.jackson.databind.introspect.AnnotatedMember,1
com.fasterxml.jackson.databind.BeanDescription,findFactoryMethod,java.lang.Class[],1
org.hibernate.validator.constraints.ModCheck,ignoreNonDigitCharacters,,1
com.fasterxml.classmate.ResolvedTypeWithMembers$AnnotationHandler,includeFieldAnnotation,java.lang.annotation.Annotation,2
ch.qos.logback.core.util.FileUtil,setContext,ch.qos.logback.core.Context,1
org.apache.coyote.RequestGroupInfo,addRequestProcessor,org.apache.coyote.RequestInfo,1
org.apache.catalina.Realm,authenticate,java.lang.String,3
org.yaml.snakeyaml.tokens.AliasToken,getStartMark,,1
org.apache.tomcat.util.descriptor.web.FilterDef,setAsyncSupported,java.lang.String,4
com.fasterxml.jackson.databind.BeanDescription,getType,,19
java.util.concurrent.Executors,newFixedThreadPool,int,1
com.fasterxml.jackson.annotation.ObjectIdGenerators$IntSequenceGenerator,initialValue,,1
org.apache.tomcat.websocket.WsFrameBase$State[],clone,,1
org.yaml.snakeyaml.representer.SafeRepresenter,getTag,java.lang.Class;org.yaml.snakeyaml.nodes.Tag,8
org.hibernate.validator.internal.metadata.aggregated.BeanMetaDataImpl,<init>,java.lang.Class;java.util.List;org.hibernate.validator.spi.group.DefaultGroupSequenceProvider;java.util.Set;org.hibernate.validator.internal.engine.groups.ValidationOrderGenerator,1
org.hibernate.validator.internal.util.logging.Log,getImplicitUnwrappingNotAllowedWhenSeveralMaximallySpecificValueExtractorsMarkedWithUnwrapByDefaultDeclaredException,java.lang.Class;java.util.Collection,1
org.apache.catalina.Context,setLoginConfig,org.apache.tomcat.util.descriptor.web.LoginConfig,3
com.fasterxml.jackson.databind.deser.std.EnumSetDeserializer,deserialize,com.fasterxml.jackson.core.JsonParser;com.fasterxml.jackson.databind.DeserializationContext,1
com.fasterxml.jackson.databind.introspect.BeanPropertyDefinition,findReferenceName,,1
org.hibernate.validator.internal.metadata.aggregated.AbstractConstraintMetaData$ContainerElementMetaDataTree,addCascadingMetaData,java.util.List;org.hibernate.validator.internal.metadata.aggregated.ContainerCascadingMetaData,2
com.fasterxml.jackson.databind.jsontype.TypeDeserializer,getTypeInclusion,,1
org.hibernate.validator.internal.metadata.location.FieldConstraintLocation,<init>,java.lang.reflect.Field,1
org.apache.tomcat.util.net.AprEndpoint$AprSocketWrapper,doWriteInternal,java.nio.ByteBuffer,1
javax.security.auth.login.LoginContext,login,,2
org.hibernate.validator.internal.metadata.core.MetaConstraint$ContainerClassTypeParameterAndExtractor,<init>,java.lang.Class;java.lang.reflect.TypeVariable;java.lang.Integer;org.hibernate.validator.internal.engine.valueextraction.ValueExtractorDescriptor,2
com.fasterxml.jackson.databind.util.ClassUtil,getRootCause,java.lang.Throwable,8
org.apache.tomcat.util.net.AprEndpoint,createSSLContext,org.apache.tomcat.util.net.SSLHostConfig,1
org.yaml.snakeyaml.constructor.Constructor$ConstructMapping,newInstance,org.yaml.snakeyaml.TypeDescription;java.lang.String;org.yaml.snakeyaml.nodes.Node,1
org.apache.catalina.realm.MemoryRealm,<init>,,2
com.fasterxml.jackson.annotation.JsonSubTypes,value,,1
org.apache.tomcat.websocket.WsFrameBase,sendMessageBinary,java.nio.ByteBuffer;boolean,2
org.hibernate.validator.internal.util.logging.Log_$logger,getExtractedValueOnTypeParameterOfContainerTypeMayNotDefineTypeAttributeException$str,,1
org.apache.logging.log4j.message.MessageFactory,newMessage,java.lang.String;java.lang.Object[],11
org.apache.tomcat.util.buf.UDecoder,x2c,char;char,2
org.hibernate.validator.internal.util.logging.Log_$logger,getUnableToDetermineSchemaVersionException$str,,1
com.fasterxml.jackson.databind.deser.std.StdDeserializer,_intOverflow,long,1
ch.qos.logback.core.rolling.TimeBasedFileNamingAndTriggeringPolicy,setContext,ch.qos.logback.core.Context,1
org.apache.coyote.ajp.AjpProcessor,readMessage,org.apache.coyote.ajp.AjpMessage;boolean,2
com.fasterxml.jackson.databind.jsontype.TypeSerializer,writeTypePrefixForScalar,java.lang.Object;com.fasterxml.jackson.core.JsonGenerator,1
javax.servlet.SessionCookieConfig,isSecure,,1
ch.qos.logback.classic.spi.ILoggingEvent,getArgumentArray,,2
com.fasterxml.jackson.annotation.JsonInclude$Value,<init>,com.fasterxml.jackson.annotation.JsonInclude$Include;com.fasterxml.jackson.annotation.JsonInclude$Include;java.lang.Class;java.lang.Class,8
org.apache.catalina.core.ContainerBase,getParent,,3
org.apache.catalina.mapper.WrapperMappingInfo,getMapping,,1
ch.qos.logback.classic.gaffer.ConfigurationDelegate,getMetaClass,,3
org.apache.coyote.http2.ConnectionSettingsLocal,set,org.apache.coyote.http2.Setting;long,2
org.apache.catalina.authenticator.jaspic.SimpleAuthConfigProvider,createServerAuthConfig,java.lang.String;java.lang.String;javax.security.auth.callback.CallbackHandler;java.util.Map,1
ch.qos.logback.core.net.AbstractSocketAppender,<init>,,2
org.apache.coyote.http11.AbstractHttp11Protocol,findSslHostConfigs,,2
org.apache.catalina.core.AsyncListenerWrapper,setServletRequest,javax.servlet.ServletRequest,1
com.fasterxml.jackson.databind.ser.std.StdJdkSerializers$AtomicBooleanSerializer,createSchemaNode,java.lang.String;boolean,1
com.fasterxml.jackson.databind.ser.impl.StringCollectionSerializer,wrapAndThrow,com.fasterxml.jackson.databind.SerializerProvider;java.lang.Throwable;java.lang.Object;int,1
java.util.IdentityHashMap,<init>,,4
org.apache.tomcat.util.compat.JreCompat,isJre8Available,,3
org.apache.catalina.valves.AbstractAccessLogValve$CookieElement,<init>,java.lang.String,1
org.apache.tomcat.util.threads.LimitLatch$Sync,getQueuedThreads,,1
org.hibernate.validator.internal.metadata.descriptor.ConstraintDescriptorImpl,determineValueUnwrapping,java.util.Set;java.lang.reflect.Member;java.lang.Class,1
com.fasterxml.jackson.databind.deser.std.FromStringDeserializer,types,,1
ch.qos.logback.core.rolling.helper.Compressor,addWarn,java.lang.String,1
java.security.cert.CertStore,getInstance,java.lang.String;java.security.cert.CertStoreParameters,1
ch.qos.logback.classic.pattern.ThrowableProxyConverter,recursiveAppend,java.lang.StringBuilder;java.lang.String;int;ch.qos.logback.classic.spi.IThrowableProxy,2
org.apache.tomcat.websocket.WsSession,isOpen,,3
org.apache.catalina.manager.HTMLManagerServlet,stop,org.apache.catalina.util.ContextName;org.apache.tomcat.util.res.StringManager,1
com.fasterxml.jackson.databind.util.ClassUtil,emptyIterator,,7
org.codehaus.janino.ClassBodyEvaluator,setParentClassLoader,java.lang.ClassLoader,1
org.apache.tomcat.util.buf.CharChunk,getLength,,12
org.apache.tomcat.util.scan.AbstractInputStreamJar,createJarInputStream,,2
com.fasterxml.jackson.databind.ser.impl.IndexedListSerializer,<init>,com.fasterxml.jackson.databind.ser.impl.IndexedListSerializer;com.fasterxml.jackson.databind.BeanProperty;com.fasterxml.jackson.databind.jsontype.TypeSerializer;com.fasterxml.jackson.databind.JsonSerializer;java.lang.Boolean,2
org.yaml.snakeyaml.introspector.PropertySubstitute,discoverMethod,java.lang.Class;java.lang.String;java.lang.Class[],2
org.apache.tomcat.util.http.Parameters$FailReason[],clone,,1
org.apache.tomcat.util.descriptor.web.ServiceQnameRule,<init>,,1
com.fasterxml.jackson.databind.PropertyName,construct,java.lang.String,21
java.util.concurrent.ScheduledExecutorService,submit,java.util.concurrent.Callable,1
javax.validation.metadata.CrossParameterDescriptor,hasConstraints,,1
org.hibernate.validator.internal.engine.constraintvalidation.ConstraintValidatorManager,findSuitableValidatorTypes,java.lang.reflect.Type;java.lang.Iterable,1
org.apache.tomcat.util.buf.CharChunk,setOffset,int,5
org.apache.catalina.mapper.Mapper,internalMapExtensionWrapper,org.apache.catalina.mapper.Mapper$MappedWrapper[];org.apache.tomcat.util.buf.CharChunk;org.apache.catalina.mapper.MappingData;boolean,1
com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,<init>,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap;com.fasterxml.jackson.databind.deser.SettableBeanProperty;java.lang.String;int,1
com.fasterxml.jackson.databind.type.TypeFactory,constructParametricType,java.lang.Class;java.lang.Class[],1
org.apache.catalina.loader.WebappClassLoaderBase$PrivilegedFindClassByName,run,,1
com.fasterxml.jackson.databind.introspect.AnnotatedField,withAnnotations,com.fasterxml.jackson.databind.introspect.AnnotationMap,1
com.fasterxml.jackson.databind.util.TokenBuffer$Segment,append,int;com.fasterxml.jackson.core.JsonToken;java.lang.Object,2
com.fasterxml.jackson.databind.ObjectMapper,setMixIns,java.util.Map,1
org.yaml.snakeyaml.TypeDescription,getType,,4
org.apache.el.parser.Token,<init>,int;java.lang.String,2
org.apache.catalina.ssi.ResponseIncludeWrapper,setCharacterEncoding,java.lang.String,1
